Year,Latitude,Longitude
1853,-55.45,-36.85
1932,-23.31,-88.25
1957,-13.66,-80.09
1915,-29.74,-31.38
1864,20.09,44.36
1975,-15.27,-120.83
1800,-26.52,-80.6
1957,-24.92,-122.36
1799,-60.27,-29.19
1945,-24.92,-46.11
1773,-42.59,87.27
1769,-55.45,-36.85
1872,23.31,46.31
2005,-34.56,-108.97
1897,-2.41,-45.8
1912,-8.84,-38.11
2008,-4.02,74.73
1872,-37.78,-111.86
1972,-26.52,-75.22
1883,-36.17,-59.67
1991,-49.03,-2.45
1963,-15.27,17.5
2005,-5.63,-3.23
1937,-15.27,-32.5
1905,5.63,-106.55
1834,-21.7,-73.56
1908,-34.56,-136.22
1921,-60.27,-29.19
1777,-42.59,-13.09
1815,-42.59,87.27
1923,-29.74,-114.46
1926,34.56,-151.78
1832,-39.38,-116.53
1994,-40.99,-29.82
1927,-31.35,-73.51
2007,-18.48,-72.68
2010,-24.92,-122.36
1890,-37.78,-26.44
1925,-24.92,-67.39
2011,-23.31,-112.72
1857,-10.45,-107.18
1857,-44.2,80.5
1844,-32.95,-45.0
1820,-12.05,-77.26
1979,-44.2,80.5
1944,12.05,77.26
1880,-36.17,-37.79
1919,-16.87,-78.7
1931,-18.48,-74.37
1914,-26.52,-75.22
1952,-10.45,-107.18
1824,-44.2,80.5
1883,20.09,44.36
1949,-40.99,4.26
1882,-37.78,-113.9
2002,-31.35,-73.51
1868,-23.31,-88.25
1965,-42.59,-13.09
1981,-23.31,-112.72
1974,23.31,42.82
1853,-28.13,-77.27
1969,-37.78,-113.9
1861,32.95,-18.19
1961,-29.74,-114.46
1982,-60.27,-29.19
1897,-18.48,69.3
1867,20.09,44.36
1970,-31.35,-30.16
1957,23.31,46.31
1898,-29.74,-107.08
1834,-52.24,-13.14
2009,12.05,77.26
1894,-34.56,-136.22
1952,-18.48,69.3
1975,-39.38,-120.69
1925,-24.92,-122.36
1997,-15.27,17.5
2001,8.84,-13.78
1997,-34.56,-108.97
1957,-29.74,-31.38
1924,4.02,-15.27
1874,-36.17,-37.79
1948,-16.87,-78.7
2000,-36.17,-117.35
1857,-50.63,-31.69
1972,-39.38,-116.53
1927,-10.45,-107.18
1920,0.8,-36.16
1931,-49.03,-2.45
1897,-15.27,-32.5
1983,-21.7,-73.56
1932,-42.59,-13.09
1939,-44.2,-125.22
1864,-32.95,-45.0
1887,-29.74,-31.38
1844,-45.81,-125.77
1944,23.31,42.82
1893,29.74,-31.38
1821,-39.38,-116.53
1976,-2.41,-45.8
1885,-32.95,-45.0
1896,29.74,-31.38
1853,-21.7,-73.56
1851,-34.56,-136.22
1831,-60.27,-29.19
1813,-21.7,-78.75
1866,23.31,42.82
1839,-29.74,-31.38
2006,-4.02,74.73
1883,5.63,-106.55
1946,-28.13,-77.27
1892,23.31,42.82
1869,-36.17,-59.67
1892,-21.7,-73.56
1889,-23.31,-90.0
1934,-23.31,-72.52
1983,-50.63,-31.69
1924,-16.87,-78.7
1862,-21.7,-38.94
1964,-44.2,80.5
1926,-49.03,-2.45
1899,-26.52,-80.6
1967,-29.74,-31.38
1917,12.05,77.26
1994,-15.27,-120.83
1910,-31.35,-103.66
1744,-52.24,-13.14
1997,-29.74,-107.08
1936,-52.24,-13.14
1962,-42.59,-13.09
1920,-45.81,72.69
1904,-13.66,-80.09
1867,7.23,-112.7
1951,-13.66,-80.09
1916,-29.74,-31.38
1940,-60.27,-29.19
1965,-52.24,0.0
1825,-45.81,-125.77
1971,-21.7,-73.56
1883,-24.92,-122.36
1924,-36.17,-139.23
1922,-24.92,-67.39
1932,-40.99,74.56
1901,-31.35,-30.16
1933,8.84,-13.78
1971,18.48,-30.42
1928,-28.13,-77.27
1931,-34.56,118.7
1977,29.74,-31.38
1954,0.8,-36.16
2007,-37.78,-26.44
2005,-15.27,-120.83
1984,-39.38,-33.29
1997,-34.56,-70.05
1956,32.95,-18.19
1936,-36.17,-117.35
1897,12.05,77.26
1975,-32.95,6.7
1975,-15.27,-120.83
1985,-37.78,-26.44
1920,0.8,-36.16
1930,15.27,47.5
1888,-52.24,-13.14
1881,4.02,-15.27
1993,-13.66,-99.91
1986,23.31,42.82
1755,-60.27,-29.19
1863,-37.78,-113.9
1938,-4.02,74.73
1889,-16.87,-95.44
1993,7.23,-39.73
1830,-40.99,-29.82
1992,-12.05,-8.22
1903,-23.31,-72.52
1921,-40.99,4.26
1859,-42.59,-13.09
1879,-60.27,-29.19
1970,-21.7,-78.75
1984,-13.66,-99.91
1898,-37.78,-111.86
1919,-13.66,-99.91
1854,-16.87,-78.7
1967,29.74,-31.38
1950,-31.35,-73.51
1879,-15.27,-120.83
1991,23.31,46.31
1875,-36.17,-59.67
1916,-26.52,-80.6
1941,7.23,-112.7
1889,-18.48,-72.68
1978,-2.41,-45.8
1927,-40.99,4.26
1924,-34.56,118.7
1929,-31.35,-118.74
1947,37.78,-144.41
1931,8.84,-13.78
1836,-44.2,-125.22
1901,18.48,-30.42
1942,-42.59,87.27
1902,29.74,-31.38
1837,-44.2,-125.22
1890,-31.35,-118.74
1959,-13.66,-99.91
1914,-21.7,-73.56
1956,-29.74,-31.38
1855,-37.78,-111.86
1762,-40.99,-29.82
1937,-29.74,-114.46
1997,-49.03,-2.45
1882,-52.24,-13.14
1869,32.95,-18.19
1939,-34.56,-70.05
2006,-44.2,80.5
1902,-29.74,-31.38
1870,-26.52,-80.6
2005,-23.31,-72.52
1924,-37.78,-26.44
1852,-16.87,-95.44
1953,-44.2,80.5
1927,-26.52,-75.22
1987,0.8,-36.16
1974,-29.74,-107.08
1880,-40.99,74.56
1911,-39.38,-33.29
1832,-40.99,-123.55
1883,-16.87,-78.7
1981,-12.05,-8.22
2013,-37.78,-111.86
1859,29.74,-31.38
1966,-10.45,-107.18
1961,-36.17,-37.79
1905,-5.63,-3.23
1822,-39.38,-116.53
2005,-40.99,74.56
2005,-31.35,-73.51
1800,-39.38,-33.29
1826,-44.2,-125.22
1914,-24.92,-46.11
1978,-39.38,-120.69
1845,-42.59,87.27
1848,-36.17,-117.35
1921,-20.09,98.96
1919,-15.27,17.5
1885,-21.7,-73.56
2004,-29.74,-107.08
1982,-39.38,-120.69
1875,-18.48,-72.68
1963,7.23,-112.7
1969,-24.92,-46.11
1995,-29.74,-31.38
1874,-40.99,4.26
1929,-40.99,74.56
1986,-42.59,87.27
1970,-31.35,-118.74
1961,-29.74,-114.46
1831,-44.2,80.5
1847,-34.56,-136.22
1873,-15.27,-32.5
1897,-40.99,74.56
1970,-21.7,-78.75
1834,-34.56,-70.05
1946,-34.56,-108.97
1888,-15.27,-120.83
1892,-40.99,-123.55
1948,23.31,46.31
1981,-2.41,-45.8
1855,-49.03,-2.45
2006,-5.63,-3.23
1979,-34.56,-108.97
1958,-21.7,-73.56
1950,-31.35,-73.51
1853,-39.38,-116.53
1864,-34.56,-70.05
1964,-13.66,-80.09
1908,-36.17,-117.35
1866,-23.31,-90.0
1918,-20.09,98.96
1928,-29.74,-31.38
1853,13.66,38.81
1897,8.84,-13.78
1860,-24.92,-46.11
1917,-15.27,-120.83
1901,-15.27,-32.5
1918,-37.78,-126.1
1916,-10.45,-107.18
2010,-15.27,-32.5
1953,-4.02,76.34
2003,-45.81,72.69
1877,-31.35,-30.16
2001,-15.27,-32.5
1888,-37.78,-111.86
1980,-60.27,-29.19
1933,-26.52,-80.6
1974,-0.8,-103.66
1851,-23.31,-90.0
1867,-12.05,-77.26
2008,-60.27,-29.19
1910,-23.31,-72.52
1988,32.95,69.89
1961,-12.05,-8.22
1968,-36.17,-139.23
1879,5.63,-106.55
1951,-21.7,-38.94
1932,-24.92,-67.39
1900,-26.52,-75.22
2011,-7.23,-4.05
2000,-29.74,-31.38
1885,-52.24,-13.14
1911,-15.27,17.5
1929,-39.38,-33.29
1957,-23.31,-112.72
1974,-34.56,-70.05
1950,-31.35,-73.51
1977,23.31,46.31
1975,-39.38,-116.53
1938,-16.87,-78.7
2001,-29.74,-107.08
1935,7.23,-112.7
1780,-52.24,-13.14
1943,23.31,42.82
1939,-31.35,-30.16
1878,-31.35,-73.51
1880,32.95,-18.19
1849,-37.78,-126.1
1889,-23.31,-112.72
1819,-39.38,-33.29
1777,-50.63,-31.69
1900,-49.03,-2.45
2006,-39.38,-116.53
1947,-31.35,-118.74
1987,-29.74,-114.46
1874,-37.78,-126.1
1989,-32.95,6.7
1912,-21.7,-78.75
2006,-37.78,-126.1
1898,37.78,-144.41
1927,-21.7,-78.75
1953,-32.95,-45.0
1849,-37.78,-26.44
1956,0.8,-36.16
1825,-44.2,-125.22
2005,-29.74,-107.08
2011,-31.35,-73.51
1990,-31.35,-73.51
1899,-31.35,-73.51
1881,-28.13,-77.27
1888,13.66,38.81
1832,-32.95,-45.0
1800,-13.66,-80.09
1881,-34.56,-70.05
1883,-21.7,-73.56
1896,-42.59,-13.09
1882,-31.35,-73.51
1765,-55.45,-36.85
1871,-37.78,-113.9
1787,-42.59,-13.09
1940,-40.99,4.26
1889,-26.52,-75.22
1843,-24.92,-67.39
1828,-26.52,-80.6
1892,4.02,-15.27
1908,-15.27,-120.83
1972,-32.95,-45.0
1917,-39.38,-120.69
1871,-21.7,-38.94
1956,15.27,47.5
1905,34.56,-151.78
1952,-18.48,-74.37
1795,-45.81,72.69
2008,-42.59,-13.09
1904,8.84,-13.78
1914,-26.52,-75.22
2007,-29.74,-114.46
1975,-13.66,-80.09
1961,-2.41,-45.8
1936,12.05,77.26
1868,-31.35,-103.66
1949,-31.35,-120.63
2012,-36.17,-139.23
1866,-55.45,-36.85
1879,-0.8,-103.66
1935,-24.92,-122.36
1993,-37.78,-113.9
1891,-44.2,-125.22
1818,-37.78,-26.44
1948,-29.74,-31.38
1920,-31.35,-30.16
1916,-40.99,74.56
1885,5.63,-106.55
1934,32.95,69.89
1813,-26.52,-80.6
1833,-37.78,-26.44
1939,15.27,47.5
1966,-29.74,-114.46
1804,-37.78,-26.44
2012,-39.38,-116.53
1956,-16.87,-78.7
1936,23.31,42.82
1974,-36.17,-139.23
1866,-31.35,-120.63
1995,-40.99,-29.82
1919,-23.31,-90.0
1995,-31.35,-118.74
1934,-2.41,-45.8
1870,-34.56,-108.97
1962,-8.84,-38.11
1922,34.56,-151.78
1896,-40.99,4.26
1861,-12.05,-77.26
1849,-28.13,-77.27
1977,-39.38,-116.53
1998,-37.78,-111.86
1991,-60.27,-29.19
1882,-36.17,-117.35
1898,-31.35,-118.74
2001,-15.27,17.5
1979,-45.81,72.69
1831,-31.35,-30.16
1852,-55.45,-36.85
1845,-18.48,69.3
1936,-34.56,-136.22
1934,-34.56,-70.05
1967,15.27,47.5
1866,-23.31,-112.72
1920,-8.84,-38.11
1832,-23.31,-88.25
2011,-28.13,-77.27
1934,-37.78,-26.44
1853,13.66,38.81
1982,-18.48,69.3
1860,-31.35,-103.66
1992,-28.13,-77.27
1993,37.78,-144.41
1886,-39.38,-116.53
1954,0.8,-36.16
1862,-31.35,-30.16
1901,-28.13,-77.27
1986,-0.8,-103.66
1854,4.02,40.98
1984,29.74,-31.38
1890,-12.05,-77.26
1912,-50.63,-31.69
1869,-36.17,-139.23
1946,-23.31,-72.52
1973,20.09,44.36
1946,-12.05,-8.22
1918,-5.63,-3.23
1852,-29.74,-107.08
1941,-45.81,72.69
2005,13.66,38.81
1858,23.31,46.31
1805,-42.59,-13.09
1990,-31.35,-120.63
1834,-36.17,-59.67
1840,-36.17,-37.79
1995,-34.56,-108.97
1924,-31.35,-73.51
1970,-29.74,-114.46
1974,-40.99,-123.55
1934,-26.52,-80.6
2008,5.63,-106.55
1998,-42.59,87.27
2011,-36.17,-117.35
1852,-31.35,-30.16
2004,-26.52,-80.6
1868,-23.31,-90.0
1878,-31.35,-118.74
1947,4.02,40.98
1880,-26.52,-80.6
1853,-28.13,-77.27
1878,-24.92,-46.11
1926,-16.87,-78.7
2006,-29.74,-31.38
1862,-29.74,-31.38
1830,-37.78,-26.44
1955,-39.38,-120.69
1858,-16.87,-95.44
1997,12.05,77.26
1987,-40.99,-123.55
1921,-4.02,74.73
1866,32.95,-18.19
1855,-44.2,80.5
1973,-28.13,-77.27
1934,-40.99,-29.82
1872,-26.52,-80.6
1870,-18.48,69.3
1938,-29.74,-107.08
1994,-28.13,-77.27
1931,-15.27,-32.5
1920,-42.59,-13.09
1942,-31.35,-30.16
1803,-12.05,-77.26
1998,34.56,-151.78
1934,-5.63,-3.23
1821,-31.35,-73.51
1942,-36.17,-37.79
1955,-16.87,-95.44
1897,-26.52,-75.22
1973,-15.27,-32.5
1992,-36.17,-59.67
1769,-40.99,74.56
2012,-23.31,-72.52
1992,-32.95,-45.0
1904,-31.35,-103.66
1881,-15.27,17.5
1873,-26.52,-80.6
1891,7.23,-112.7
1769,-40.99,4.26
1908,-34.56,-70.05
1978,7.23,-39.73
1822,-23.31,-88.25
1887,32.95,69.89
1831,-28.13,-77.27
1881,-20.09,98.96
1956,-26.52,-75.22
1926,-50.63,-31.69
1888,8.84,-13.78
1837,-20.09,98.96
1901,-24.92,-67.39
1964,-52.24,0.0
1912,-34.56,-70.05
1830,-31.35,-30.16
2004,5.63,-106.55
1969,-2.41,-45.8
1924,-5.63,-3.23
1835,-28.13,-77.27
1991,-15.27,-120.83
1989,-16.87,-78.7
1977,-40.99,-29.82
1955,7.23,-112.7
1916,-31.35,-103.66
1901,-10.45,-107.18
1829,-37.78,-111.86
1987,-0.8,-103.66
1845,-26.52,-75.22
1983,-26.52,-75.22
1821,-32.95,-45.0
1961,37.78,-144.41
2001,-12.05,-77.26
1961,-4.02,76.34
1839,-40.99,4.26
1857,-16.87,-95.44
1956,-55.45,-36.85
1935,-49.03,-2.45
1875,-37.78,-113.9
1951,-52.24,0.0
1896,-32.95,6.7
1927,-50.63,-31.69
1877,-60.27,-29.19
2012,-5.63,-3.23
1903,-31.35,-120.63
1969,-36.17,-59.67
1893,-21.7,-78.75
1867,-4.02,74.73
1998,-52.24,-13.14
1945,-12.05,-77.26
1875,-4.02,74.73
1886,-40.99,-29.82
1995,-28.13,-77.27
1833,-44.2,80.5
1988,15.27,47.5
1951,-8.84,-38.11
1932,-31.35,-30.16
1885,-15.27,17.5
1944,-15.27,-120.83
1856,23.31,42.82
1946,-10.45,-107.18
1938,20.09,44.36
1865,-4.02,74.73
1979,-42.59,87.27
1944,7.23,-39.73
1972,-21.7,-78.75
1872,-44.2,-125.22
1968,-28.13,-77.27
1970,-37.78,-126.1
1941,-24.92,-67.39
1952,-26.52,-75.22
1837,-42.59,87.27
1993,-23.31,-72.52
1773,-52.24,0.0
1823,-23.31,-72.52
1849,-39.38,-116.53
1820,-18.48,-74.37
1903,-7.23,-4.05
1861,-20.09,98.96
1892,-13.66,-80.09
1951,-60.27,-29.19
1801,-44.2,80.5
1848,-40.99,4.26
1997,-15.27,-32.5
1823,-52.24,0.0
1883,-28.13,-77.27
1978,20.09,44.36
1894,-26.52,-75.22
2008,-29.74,-31.38
1867,32.95,-18.19
1971,-31.35,-103.66
1781,-52.24,-13.14
1896,-52.24,0.0
1871,-36.17,-59.67
1984,18.48,-30.42
2007,-34.56,-108.97
1944,23.31,46.31
1894,-32.95,-45.0
1968,-42.59,-13.09
1949,-37.78,-126.1
1834,-29.74,-31.38
2011,-31.35,-30.16
1971,-18.48,69.3
1975,-34.56,-70.05
1966,23.31,42.82
1818,-31.35,-73.51
1897,32.95,69.89
1935,7.23,-112.7
1988,-23.31,-72.52
1828,-29.74,-31.38
1996,-34.56,-108.97
1955,-39.38,-33.29
1876,15.27,47.5
1869,-24.92,-122.36
1769,-40.99,-29.82
1797,-24.92,-67.39
1948,-34.56,-70.05
1958,-31.35,-30.16
1962,-4.02,76.34
1903,-7.23,-4.05
1871,-37.78,-26.44
1878,-31.35,-73.51
1858,-4.02,74.73
1885,-39.38,-116.53
1915,-39.38,-33.29
1934,-40.99,-29.82
2007,-40.99,-123.55
1756,-52.24,0.0
1924,-44.2,-125.22
1859,-15.27,-32.5
1889,-34.56,-136.22
1963,-34.56,-70.05
1981,-31.35,-73.51
1843,-52.24,-13.14
1991,-31.35,-118.74
1947,18.48,-30.42
1745,-40.99,74.56
1843,-37.78,-113.9
1982,-4.02,76.34
2006,-36.17,-139.23
1891,-50.63,-31.69
1951,32.95,-18.19
1805,-28.13,-77.27
1954,-26.52,-75.22
1954,-18.48,-74.37
1923,15.27,47.5
1994,-44.2,80.5
1938,-36.17,-139.23
1870,-37.78,-111.86
2007,-29.74,-114.46
1940,-28.13,-77.27
1805,-52.24,-13.14
1850,-32.95,6.7
1826,-39.38,-116.53
1805,-52.24,-13.14
1898,-29.74,-31.38
1968,-21.7,-73.56
1944,-13.66,-80.09
1864,-60.27,-29.19
1921,-31.35,-103.66
1945,-28.13,-77.27
1925,7.23,-112.7
1922,-18.48,69.3
1940,-42.59,87.27
1813,-21.7,-73.56
1911,-31.35,-120.63
1915,-45.81,72.69
1903,-36.17,-117.35
1947,-31.35,-73.51
1921,-15.27,-32.5
1913,-60.27,-29.19
1863,-24.92,-122.36
1871,-0.8,-103.66
1954,-18.48,69.3
1972,-29.74,-114.46
1920,-49.03,-2.45
1994,-31.35,-118.74
1898,20.09,44.36
1992,-13.66,-99.91
1839,-26.52,-80.6
1890,-5.63,-3.23
1917,-18.48,-72.68
1973,-34.56,-136.22
1857,-5.63,-3.23
1973,4.02,-15.27
1983,-7.23,-4.05
1902,-21.7,-38.94
1996,8.84,-13.78
1776,-40.99,74.56
1978,-23.31,-90.0
1961,12.05,77.26
1981,-31.35,-73.51
1784,-40.99,4.26
1829,-4.02,76.34
2013,-24.92,-122.36
1826,-13.66,-80.09
2003,-28.13,-77.27
1958,-31.35,-120.63
1961,-40.99,-29.82
2009,37.78,-144.41
1893,-31.35,-30.16
1884,-23.31,-112.72
1862,-32.95,6.7
1895,29.74,-31.38
2003,8.84,-13.78
1924,-42.59,87.27
1888,-45.81,-125.77
1961,-16.87,-78.7
1940,5.63,-106.55
1987,-24.92,-67.39
2002,-37.78,-126.1
1995,-23.31,-88.25
1933,32.95,-18.19
1932,-42.59,-13.09
1925,-34.56,-70.05
1829,-40.99,-123.55
1851,-52.24,0.0
1854,-23.31,-90.0
1881,-45.81,72.69
1920,-37.78,-111.86
1957,7.23,-112.7
1922,-21.7,-78.75
1979,13.66,38.81
1945,-23.31,-90.0
2001,-21.7,-73.56
1929,-40.99,74.56
1839,-39.38,-120.69
2012,-23.31,-88.25
1982,-50.63,-31.69
2006,-36.17,-117.35
1929,5.63,-106.55
1865,-44.2,-125.22
1917,-45.81,72.69
2011,7.23,-39.73
1919,-20.09,98.96
1828,-44.2,80.5
1856,-13.66,-80.09
1994,-31.35,-103.66
1970,-4.02,76.34
1918,-12.05,-77.26
1992,8.84,-13.78
1869,-39.38,-116.53
1858,-29.74,-31.38
2008,-31.35,-73.51
1907,-31.35,-120.63
1849,-24.92,-67.39
1934,-31.35,-118.74
1822,-42.59,87.27
1972,-28.13,-77.27
1856,-40.99,-29.82
1992,-5.63,-3.23
1902,-45.81,-125.77
1960,-36.17,-139.23
1977,-44.2,-125.22
1877,-36.17,-139.23
1988,-12.05,-8.22
1986,-23.31,-112.72
1897,7.23,-112.7
1945,18.48,-30.42
1772,-32.95,6.7
1912,-40.99,-29.82
1939,8.84,-13.78
2009,-13.66,-80.09
2012,-4.02,76.34
1868,-18.48,-74.37
1922,-26.52,-80.6
1997,-36.17,-37.79
1995,32.95,69.89
2009,-15.27,-32.5
1895,-36.17,-139.23
1855,-34.56,118.7
1912,-52.24,-13.14
1853,-18.48,-74.37
1937,-40.99,-123.55
1953,-26.52,-80.6
1903,5.63,-106.55
1972,-15.27,-120.83
1829,-37.78,-113.9
1976,-34.56,-108.97
1971,-52.24,-13.14
1874,34.56,-151.78
1975,-28.13,-77.27
2000,-40.99,74.56
1787,-40.99,74.56
1827,-28.13,-77.27
1858,-40.99,-29.82
1857,-16.87,-95.44
1896,-34.56,118.7
1976,-4.02,74.73
1905,13.66,38.81
1980,-29.74,-114.46
1899,-18.48,-72.68
1793,-52.24,-13.14
1751,-60.27,-29.19
1882,-16.87,-78.7
1989,-37.78,-26.44
1898,-36.17,-117.35
1889,-31.35,-118.74
1902,-31.35,-103.66
1986,-15.27,-32.5
1976,-39.38,-120.69
1874,-13.66,-80.09
1795,-49.03,-2.45
1933,-42.59,-13.09
1933,-44.2,-125.22
1999,13.66,38.81
1935,-34.56,-136.22
1886,-32.95,6.7
1896,-36.17,-59.67
2009,-40.99,74.56
1894,-28.13,-77.27
1969,-49.03,-2.45
1887,-18.48,69.3
1934,-15.27,-32.5
1970,-31.35,-103.66
1888,-40.99,4.26
2004,-36.17,-117.35
1823,-32.95,-45.0
1978,-15.27,-120.83
1916,-24.92,-46.11
1904,-52.24,-13.14
1929,-37.78,-126.1
1949,-23.31,-88.25
1852,-21.7,-78.75
1916,-24.92,-122.36
1879,-32.95,-45.0
1943,-29.74,-107.08
1866,-21.7,-78.75
1931,-31.35,-120.63
1978,-18.48,69.3
1920,-20.09,98.96
1900,-20.09,98.96
1939,-15.27,-32.5
1888,-10.45,-107.18
1885,-34.56,-136.22
1895,-34.56,118.7
1959,-16.87,-95.44
1892,-31.35,-30.16
1974,-39.38,-33.29
1827,-39.38,-116.53
1864,7.23,-39.73
1925,-21.7,-38.94
1957,-10.45,-107.18
1911,-40.99,4.26
1950,13.66,38.81
1962,-24.92,-67.39
1918,-45.81,72.69
2003,-37.78,-111.86
1847,-45.81,-125.77
1962,-15.27,-32.5
1946,-8.84,-38.11
1943,-12.05,-8.22
1976,-31.35,-30.16
1982,-31.35,-30.16
1916,-13.66,-80.09
1979,-31.35,-73.51
1961,-7.23,-4.05
1939,-50.63,-31.69
1832,-31.35,-30.16
1789,-44.2,80.5
1878,-26.52,-80.6
1820,-44.2,80.5
1950,-21.7,-38.94
1771,-55.45,-36.85
1954,-15.27,17.5
2004,-52.24,-13.14
1903,5.63,-106.55
1894,-8.84,-38.11
1843,-24.92,-122.36
1866,-44.2,-125.22
1998,-2.41,-45.8
1861,-40.99,-29.82
1981,-52.24,0.0
1918,-36.17,-59.67
1951,-24.92,-122.36
1994,-45.81,-125.77
1860,-40.99,74.56
1980,-37.78,-111.86
1956,-44.2,-125.22
2003,-24.92,-67.39
1965,-31.35,-103.66
2006,-21.7,-78.75
1896,-32.95,-45.0
1901,-36.17,-117.35
1826,-28.13,-77.27
2006,-45.81,72.69
1822,-55.45,-36.85
1977,8.84,-13.78
1956,-36.17,-139.23
1956,-36.17,-37.79
1867,-39.38,-116.53
1943,-50.63,-31.69
1865,-49.03,-2.45
1952,12.05,77.26
1794,-52.24,-13.14
1986,-16.87,-95.44
1783,-42.59,-13.09
1911,-2.41,-45.8
1989,-13.66,-99.91
1940,7.23,-39.73
1904,-37.78,-113.9
1840,23.31,42.82
1745,-52.24,0.0
1962,-4.02,76.34
1843,-37.78,-26.44
2006,-44.2,80.5
1938,23.31,42.82
1912,-21.7,-78.75
1825,-0.8,-103.66
1980,-34.56,118.7
1860,-4.02,76.34
1944,-28.13,-77.27
1873,-26.52,-80.6
1974,-8.84,-38.11
1903,-40.99,-123.55
2010,-21.7,-78.75
1897,7.23,-112.7
1923,-23.31,-88.25
1904,-39.38,-120.69
1942,-36.17,-59.67
1860,-18.48,69.3
1965,-39.38,-116.53
1985,-49.03,-2.45
1930,-16.87,-95.44
1999,-10.45,-107.18
1904,0.8,-36.16
1932,-50.63,-31.69
1898,-34.56,-136.22
1826,-29.74,-31.38
2004,-0.8,-103.66
2013,-34.56,118.7
1952,-24.92,-122.36
2010,-13.66,-99.91
1861,32.95,-18.19
1879,13.66,38.81
1902,-52.24,-13.14
1837,-40.99,-29.82
1836,-18.48,-74.37
1879,-7.23,-4.05
1793,-37.78,-26.44
1842,-36.17,-117.35
2012,-12.05,-77.26
1946,-37.78,-111.86
1775,-42.59,-13.09
2011,-29.74,-107.08
1959,-31.35,-73.51
1964,-21.7,-73.56
1858,-60.27,-29.19
1943,-50.63,-31.69
1982,-42.59,87.27
1854,-34.56,-136.22
1951,20.09,44.36
1892,-31.35,-120.63
1917,-37.78,-26.44
1825,-29.74,-31.38
1947,-18.48,-74.37
1820,-16.87,-95.44
1866,-34.56,-136.22
1877,-29.74,-31.38
1856,-55.45,-36.85
1932,-52.24,-13.14
1929,-37.78,-26.44
1904,34.56,-151.78
1999,-36.17,-37.79
1917,20.09,44.36
1912,-49.03,-2.45
1805,-32.95,6.7
1848,-45.81,72.69
1955,13.66,38.81
1989,-34.56,-136.22
1947,32.95,-18.19
1975,-32.95,-45.0
1925,-39.38,-120.69
1869,37.78,-144.41
1880,-31.35,-73.51
1912,-5.63,3.23
1884,-10.45,-107.18
1842,-31.35,-103.66
1905,-23.31,-72.52
2004,-24.92,-67.39
1796,-42.59,-13.09
1844,-55.45,-36.85
1900,-31.35,-120.63
2007,-60.27,-29.19
1831,-49.03,-2.45
1956,-40.99,-29.82
1991,-40.99,74.56
1863,29.74,-31.38
1768,-37.78,-26.44
1932,-26.52,-80.6
1958,-37.78,-26.44
1985,4.02,-15.27
1916,-21.7,-78.75
1919,-39.38,-116.53
1966,-16.87,-95.44
1991,-39.38,-116.53
1988,-2.41,-45.8
1875,-21.7,-73.56
1953,-36.17,-37.79
2002,-31.35,-73.51
1968,-31.35,-103.66
2005,-28.13,-77.27
1806,-49.03,-2.45
1993,-15.27,-32.5
2000,-18.48,-72.68
1975,-2.41,-45.8
1959,-45.81,-125.77
1926,-5.63,-3.23
1967,-8.84,-38.11
1920,-13.66,-80.09
1914,0.8,-36.16
1827,-4.02,74.73
1910,15.27,47.5
1894,-0.8,-103.66
1984,-26.52,-75.22
1958,-34.56,-108.97
1941,-28.13,-77.27
1954,4.02,40.98
1840,-60.27,-29.19
1940,15.27,47.5
1909,-26.52,-80.6
1885,23.31,46.31
1914,5.63,-106.55
2003,-18.48,-74.37
1979,-23.31,-88.25
1873,20.09,44.36
1894,37.78,-144.41
2002,-36.17,-37.79
1936,8.84,-13.78
1908,4.02,-15.27
1921,-23.31,-88.25
1949,13.66,38.81
1796,-52.24,0.0
1998,-7.23,-4.05
1918,-37.78,-126.1
1917,23.31,42.82
1805,-21.7,-78.75
1955,13.66,38.81
1836,-42.59,87.27
1896,18.48,-30.42
1977,12.05,77.26
1910,-55.45,-36.85
1868,-52.24,0.0
2000,-18.48,69.3
1912,4.02,40.98
1846,-23.31,-72.52
1965,-8.84,-38.11
1953,-5.63,-3.23
1998,-21.7,-78.75
1968,-15.27,-32.5
1943,-39.38,-33.29
1836,-52.24,0.0
1977,-36.17,-139.23
1826,-28.13,-77.27
2009,-34.56,-70.05
1949,-45.81,72.69
1908,-12.05,-77.26
1979,-52.24,-13.14
1897,-39.38,-33.29
1944,-36.17,-117.35
1789,-55.45,-36.85
1887,34.56,-151.78
1905,-42.59,-13.09
1860,-39.38,-116.53
1886,-21.7,-78.75
1979,-20.09,98.96
1878,7.23,-39.73
1836,-40.99,-123.55
1949,-29.74,-31.38
1969,-0.8,-103.66
1986,-45.81,-125.77
1913,-32.95,-45.0
1961,-39.38,-120.69
1980,-37.78,-26.44
1937,-12.05,-77.26
1843,-36.17,-117.35
1983,-42.59,-13.09
1912,-52.24,-13.14
1898,-29.74,-31.38
1941,-23.31,-72.52
1944,-23.31,-72.52
1892,-5.63,3.23
1902,-15.27,17.5
1846,-52.24,0.0
1831,-31.35,-30.16
1988,-18.48,-72.68
1914,-29.74,-31.38
1858,-34.56,-70.05
1989,-18.48,69.3
1847,-34.56,-70.05
1977,8.84,-13.78
1769,-52.24,-13.14
1858,-13.66,-99.91
1850,-31.35,-73.51
2004,12.05,77.26
1951,-15.27,-120.83
1848,-31.35,-30.16
1929,-29.74,-31.38
1977,-15.27,17.5
